,BoatHash,W_score,H_score
11486,-1326894009283327839,71,64
11487,-1423026551180201194,4,13
11488,-5492590969083605890,10,9
11489,5407374774027377401,25,27
11490,6925703978159986294,145,31
11491,-2746848652120212453,9,11
11492,1293690225309865789,24,55
11493,-3629497606540589577,17,47
11494,-1366317073744715335,30,95
11495,-987643356346044746,23,19
11496,-4945485621924036732,32,64
11497,5884193718711606584,5,7
11498,-5464730227545215568,4,5
11499,2829836712416333094,5,5
11500,7108013952556728099,5,6
11501,8434880410857183061,48,19
11502,2610615034436873257,36,22
11503,712144816754849897,49,15
11504,-7392893287457840050,35,13
11505,-5355922110297423856,6,15
11506,-5612323950709631024,35,11
11507,-8118025125257296518,21,68
11508,-1409336745578341743,27,26
11509,1577486204494606388,42,43
11510,-305136023887690054,23,33
11511,5030143297791658450,13,35
11512,4598043062101408269,11,29
11513,8220661422141109191,10,30
11514,-5801092236398360386,13,35
11515,-8871078334594850821,10,29
11516,8476466784225950746,4,12
11517,-7403534984003576794,11,35
11518,-3267842291179359362,31,48
11519,-7999164507361948092,12,19
11520,6034714529442444582,6,23
11521,4299584046638040660,3,12
11522,-8971587424537149185,12,45
11523,-8974973129086936181,6,43
11524,1733111631881357372,10,18
11525,-7611803097239536832,6,27
11526,213306596740406066,20,29
11527,-7533797032170126716,10,10
11528,-4190386955608758238,63,67
11529,-5149130342323778106,77,86
11530,891273050750885453,90,58
11531,-1776208265146712895,8,8
11532,-1378233916350085444,30,31
11533,-2484982837094323604,21,20
11534,-5753658092129419169,6,9
11535,-2633107330818057804,23,100
11536,-4365450748612250403,76,71
11537,7588519707569484145,21,12
11538,-689088609625448616,93,83
11539,5326620047068138862,19,34
11540,3458792782019890714,36,32
11541,-2660944011980557459,10,12
11542,-3266838378041712000,11,17
11543,-4494950070061241467,12,17
11544,5043802383482112610,72,62
11545,-3311205318573669391,82,59
11546,3436818280373627335,52,143
11547,250006912261050075,7,9
11548,4254773540118592080,52,93
11549,7504687350325299844,24,67
11550,-2217249447374994941,9,19
11551,-8705412426481280394,88,74
11552,-3840664734216283085,20,23
11553,-7253888033780024157,38,40
11554,-7832196977650519612,10,12
11555,6984425227948004625,19,22
11556,8957774070903669282,18,20
11557,6249664186782972907,14,17
11558,-3829569662253093122,117,74
11559,-4375061639671623420,156,104
11560,7196247080407502045,6,9
11561,1836797308036412148,3,5
11562,4457313493069529129,6,8
11563,-2695427012102189309,25,37
11564,1635856144279680741,66,118
11565,-1490899232116649467,40,37
11566,774674940254623533,73,81
11567,80341055557771089,9,9
11568,7486040839099238416,48,40
11569,3847207967774201727,24,12
11570,-6736005001711556596,10,7
11571,-5501231523576597817,19,27
11572,3318653884557307112,4,9
11573,6651017811848749033,8,4
11574,-8653574682660892139,8,3
11575,2890639913949991132,38,16
11576,-2642266818154605001,31,126
11577,4223954638194869518,61,32
11578,-7498504827833851002,35,38
11579,-1200920765097426477,30,36
11580,-4927553184377887756,11,9
11581,-8454094934222105216,6,6
11582,-7356216877063139561,49,96
11583,-1768806741969493583,31,27
11584,2169428819956278820,54,42
11585,5658152203971086479,36,32
11586,8330851812059720901,37,32
11587,-8995978436844983474,153,51
11588,-7505740489355318173,5,5
11589,-2550665322833945250,102,131
11590,3375975135277933060,21,24
11591,-6902376424754057602,19,10
11592,-9167040726715407831,6,3
11593,-6577638107481007081,21,24
11594,-7716182216621058773,110,44
11595,-5857987824754690471,124,153
11596,-3130754442436599979,10,12
11597,2917899787711835688,45,19
11598,-8687882393220224957,38,60
11599,-1124423131339313766,27,71
11600,-3180277420415807569,10,19
11601,4388881550610763471,36,45
11602,8020985308308983156,21,58
11603,-2259270010347456914,9,27
11604,-2245385715418577015,12,35
11605,8801447481052533061,13,42
11606,-3181407904885473428,21,61
11607,6502138217677679228,94,35
11608,-6194369742913261589,49,27
11609,7682866889373171413,121,54
11610,4138567371632566995,98,71
11611,-2138833919581092382,9,9
11612,3877652026739243316,28,38
11613,6311814268758678005,85,113
11614,-2295521590249977039,6,8
11615,-2630562586281716920,28,43
11616,5552594484924808095,31,25
11617,1770914676513734150,3,6
11618,6888330254823170579,6,11
11619,3052748909375479169,50,32
11620,7981960335581440697,5,8
11621,-7320475405207318185,11,16
11622,4830257020089056891,136,68
11623,-2203745710706593222,44,28
11624,-8210129631861988328,19,124
11625,-4139919077058624278,47,22
11626,-1567304851099218184,17,84
11627,-3877751421381624323,9,8
11628,662569777424606573,38,49
11629,5441602930627373939,3,26
11630,2033833503528809988,5,9
11631,-2137678460552698467,6,11
11632,-6375837061628727844,8,11
11633,590479806040698028,6,11
11634,7104372877592551346,119,75
11635,-6277759598197069646,20,29
11636,-291494233924788364,19,32
11637,-6706780067347830942,16,29
11638,8138582192066499307,14,31
11639,2384581118401602859,16,30
11640,2231700544191179681,13,7
11641,-4362122534914237271,9,4
11642,-8100602829428912557,39,22
11643,6164935134362577072,35,62
11644,7179865430848107537,5,12
11645,-1473829627323194117,52,38
11646,-8297702637673310063,15,12
11647,4140335652900285178,16,14
11648,2671945215660410685,15,12
11649,-8224625520389240705,10,17
11650,-5293291425012725924,42,31
11651,-1820465835091537075,35,26
11652,-5645487287274566915,19,18
11653,2036313672919538589,24,13
11654,6663356069178100623,7,8
11655,-4101794885623252857,68,94
11656,6282540298989326949,57,31
11657,-2792934388846373545,26,24
11658,6857968100079032535,15,21
11659,-5850272653400649579,21,19
11660,4341677006077291721,55,29
11661,6408233866642148396,149,110
11662,-8148815719876481631,20,119
11663,-3014400322620779975,12,51
11664,1964264028538242268,10,7
11665,-7133190170444350545,10,8
11666,2252731132859390590,33,51
11667,-1239167480063799537,38,17
11668,-4218768983199047061,14,13
11669,-4349491040776202763,8,16
11670,130618461580039069,5,4
11671,-9069929575520192543,31,67
11672,1614922363776141148,85,121
11673,-8656749471815267982,8,11
11674,-3683100712055534920,113,212
11675,9176133189680248405,5,4
11676,-1554003569210706614,4,8
11677,-7411570508646285109,6,8
11678,9153449108172405594,6,8
11679,-7988666741648843211,5,5
11680,7141176041540750647,20,51
11681,-4091109420604552481,64,36
11682,-2555139690746868781,49,59
11683,4487175198303857689,39,31
11684,-2659958570712083385,9,12
11685,4400085767064045575,58,74
11686,756522207941151023,11,8
11687,7040750777151624389,43,31
11688,1593485718361720450,33,29
11689,-8565961965584795428,35,31
11690,6089657170119543958,33,31
11691,-2899358427464591610,56,49
11692,704566604533084137,7,6
11693,4088195589417909861,17,46
11694,3198372770324083969,2,2
11695,-7353082367678149323,19,19
11696,8441845980831229656,6,7
11697,150113264196040317,9,12
11698,1374919637919805042,8,12
11699,-8465640900103837879,9,13
11700,5811831363974773070,5,9
11701,-8716733001001628070,8,12
11702,920053819816840892,18,9
11703,-4706818707585880757,5,9
11704,1127333369452334221,10,19
11705,-2262650444165581231,112,193
11706,7277950944749545448,12,17
11707,1965044202902017896,57,43
11708,4159609631167308491,4,9
11709,-4875601261876655248,4,6
11710,-5223511032598421301,16,19
11711,7355850365502707280,128,191
11712,-1539352750624808597,20,24
11713,-6795466980769820519,7,11
11714,-5964786705882279755,226,49
11715,4443048493372054513,3,5
11716,-5554395980934106322,146,95
11717,-7559815829764127661,45,35
11718,-4746920430172355678,28,42
11719,-8577526236805084911,77,119
11720,8008235553471243206,13,12
11721,-1410726300044306532,65,75
11722,-2215088395485769071,125,30
11723,-6277606691448891727,27,22
11724,6529350329572039950,45,68
11725,-3887860802538715218,9,16
11726,-855176368459779089,8,11
11727,1059889507518723206,9,12
11728,-9083742416825100891,6,3
11729,-5855164168487807620,68,38
11730,5219023083284819971,10,21
11731,2300072095400325407,63,49
11732,9097523075326648317,46,39
11733,7960792107796468801,97,55
11734,6563490656251068853,8,16
11735,-1115098108281153752,77,57
11736,-6834221921999937980,143,42
11737,7684022801381146530,13,56
11738,4628295498423276369,47,51
11739,6265262193862918368,47,52
11740,2803351188401729437,4,16
11741,1839854503083072255,7,13
11742,2677584571146916551,4,16
11743,-508007505625573123,9,9
11744,1166308173999536962,10,6
11745,6241632260089404541,79,58
11746,4773086565038125693,8,9
11747,-5969548169933166442,34,16
11748,2272643588871834854,50,17
11749,-3524901954042343730,13,9
11750,6967339856456487999,20,18
11751,6876296301066893648,16,18
11752,7732385986703162247,13,24
11753,3147402693729112218,17,17
11754,6765454240220657966,15,29
11755,-8405279329654830466,5,25
11756,5584418884357267685,9,29
11757,-503047920673592516,4,12
11758,-1933463936074282185,75,188
11759,7315425414653713755,8,9
11760,7276749664945547293,14,21
11761,7078021512846416832,6,11
11762,8696417002811383904,7,10
11763,4527970299473678777,85,90
11764,-6725116954744213080,76,24
11765,-5752508068873350100,53,93
11766,5278689455453540125,45,138
11767,5838175787205829726,36,106
11768,-5448502369254303410,63,38
11769,9069173242068961127,29,155
11770,-4641388393534054231,6,19
11771,4047423415848690894,4,5
11772,-2807847952096225904,91,80
11773,-2482483214604827097,27,38
11774,6267214881227247443,173,47
11775,-1035158453960855404,16,55
11776,-7764672395614033471,12,42
11777,-5128237397374621971,21,16
11778,-8408705784022074636,13,56
11779,7171958951581331387,15,53
11780,-1057591680766636060,3,10
11781,-6162351324120466184,1,3
11782,1291506100545102808,55,186
11783,6531769062694268018,19,12
11784,-5601237403815454413,24,31
11785,-4812177836151097252,10,12
11786,2024997505100648309,75,88
11787,-9166143070703046412,9,9
11788,-5218930937635183989,139,178
11789,-7680595118318735912,77,76
11790,-5601997519803888122,42,95
11791,-6651305448228855490,49,84
11792,-2471197086964452657,15,25
11793,-2257666041713982318,17,61
11794,3186374446978664936,50,166
11795,372808873626685859,13,50
11796,-666042049501960014,74,113
11797,-7008129126024882343,10,6
11798,-452441135922080167,16,13
11799,-643665355859942784,41,32
11800,-8289610061452904247,176,69
11801,-8098600593490270390,236,115
11802,7202326095410961581,9,6
11803,-1229740637035465614,53,22
11804,6085335038537353518,35,16
11805,-7435374282300215657,36,16
11806,-7004188056243009994,125,102
11807,-5865181406336682674,8,46
11808,1459007191896852947,5,44
11809,-3231396628877092607,182,184
11810,-3737887347468629316,15,9
11811,3482470480637632401,18,25
11812,-9214314313508966414,12,10
11813,3077994043335771929,10,8
11814,2604528856852686960,11,6
11815,-1144914990647389436,13,12
11816,234352163712469896,22,58
11817,-1975532867957174383,10,9
11818,-6084590977352435546,6,16
11819,-1934203068637395001,1,4
11820,4859817188031465804,8,11
11821,2892249538383164515,24,13
11822,2554696955357286485,7,3
11823,-3342596611822822442,160,145
11824,2320159023742167156,40,38
11825,8811026315305171812,4,6
11826,8793683046243246265,5,7
11827,-1251919251435245455,8,10
11828,7595705131351266982,4,5
11829,5088389385664624071,4,8
11830,-8951473992666746533,6,4
11831,2413033629227091568,4,8
11832,-6534439400011747470,53,22
11833,944359204146189624,52,33
11834,-8188231875226636511,40,12
11835,-2953885750410429708,37,34
11836,2684305239881759803,13,6
11837,-4987310131944408187,17,9
11838,8944525791415094782,13,12
11839,7343744115682351863,43,81
11840,-2394500013579161331,56,84
11841,3321596143703827006,94,49
11842,-3272754631137447859,158,71
11843,-168432307215591397,19,10
11844,-2291162057661879847,4,24
11845,6011610332232963621,20,10
11846,8832799013448624945,7,3
11847,-3105604723766422696,6,2
11848,5599974406821651434,5,3
11849,6366990998021451146,5,3
11850,-7957592650091415786,8,3
11851,5774182067957264265,20,9
11852,4339654610330740810,5,2
11853,-268393348031005082,4,3
11854,-826830837470757293,9,4
11855,-3151546151567118477,6,13
11856,-7821080509532483452,73,101
11857,-3730801841433583529,44,15
11858,-5187680373042649522,6,9
11859,7034434584307890619,130,116
11860,7184979072270438448,43,149
11861,5693334423405250741,59,20
11862,6121466160552032019,48,55
11863,-8186204520764201231,46,55
11864,-2756909663472290188,45,14
11865,-1941436210091808355,17,39
11866,2416945264641544637,16,19
11867,-4054597084096560976,19,41
11868,-5925790878614537235,42,61
11869,-7980077774160009662,9,23
11870,-1851779634194869817,8,15
11871,-9072601506767372950,47,12
11872,2556780095472788577,8,4
11873,-6368504927721888359,101,26
11874,-136109628919502168,45,22
11875,-1545381055095030667,56,64
11876,516425432934533926,224,69
11877,4535005458024447149,50,25
11878,1396111026874991431,44,56
11879,-3370505001298923525,26,61
11880,2812845601334290484,61,121
11881,-9046191076755786737,27,10
11882,7593370304261912702,24,38
11883,-2340952943825956958,17,70
11884,9020334056791847855,27,15
11885,-2067787914662924935,37,15
11886,-2178585497207672637,10,20
11887,-849318547047612287,9,17
11888,1436358295667087693,6,25
11889,5281290838112072686,6,9
11890,-7850865673117906212,19,76
11891,2274923719139781719,14,8
11892,8171774540315955434,39,35
11893,-1806571379971962142,41,16
11894,3154029987748386046,35,29
11895,-5723171230867824339,43,38
11896,6626362680104600613,26,27
11897,-1502922648170679452,35,27
11898,831758645316361390,6,8
11899,7909228615625705321,5,8
11900,-8498065801301489943,52,51
11901,-1047231699284630084,6,6
11902,2882392616204881939,11,26
11903,-5996217741778394579,5,4
11904,-286387140233536413,36,156
11905,3307275631383010943,39,75
11906,3072576920013571966,59,94
11907,-2758743893727639465,24,12
11908,9119059409846486682,56,28
11909,4948377776305781322,56,75
11910,2880893298811031900,10,9
11911,-2188816378110282972,10,11
11912,1480375032034820303,40,40
11913,3507001402817995750,49,32
11914,-7251756796372769032,14,56
11915,225326370337485825,3,12
11916,5233555733596459429,24,37
11917,261061278809345495,3,16
11918,-6419949759916440791,5,9
11919,1592304059617875460,34,55
11920,-5736164272383369167,7,29
11921,-6376366143836136457,11,16
11922,-637394313253593668,27,15
11923,2898292852894648012,53,38
11924,6521350441349285755,16,16
11925,5268678107364712284,38,42
11926,427560873377249241,23,13
11927,-7507413589244800292,21,14
11928,-6341239895939289288,21,12
11929,-3080136208002199298,38,25
11930,-7947811788792977743,19,9
11931,-2027339941988862357,45,20
11932,2638068006891073354,44,18
11933,-395430908573888262,46,19
11934,164978791243757552,37,16
11935,-8487235309204858932,35,16
11936,-8592467048556247673,88,29
11937,4197305931042594478,139,165
11938,-1122354062930024610,30,13
11939,-8244170140814071459,139,106
11940,-5267395055173188285,168,60
11941,4473712833332979,9,22
11942,3345851311100086707,13,45
11943,-9221823497721543424,64,32
11944,4049916519259195716,7,11
11945,-3984529776817437900,16,10
11946,5858050836467387227,45,22
11947,7590752761609172821,52,23
11948,2948896260080290106,40,27
11949,-8972227399217907383,23,18
11950,-7218263948611743251,16,6
11951,7745063066990697631,12,6
11952,6488260234663968328,45,23
11953,9156203800148260484,12,6
11954,512609660835691219,191,48
11955,2042868325276415564,31,61
11956,2871157729399408253,4,10
11957,-1447912242196520156,147,108
11958,7692798845164122365,39,180
11959,-572909148207362234,8,19
11960,8697414697575023740,39,53
11961,-973023937935493583,24,22
11962,-2317153438815329292,45,38
11963,-8265179835700132060,58,26
11964,425469549117953476,9,11
11965,-6190120623815429233,100,99
11966,-579375014195811048,12,15
11967,-5807597690002185169,24,20
11968,1964007778321734447,15,16
11969,-5085952390382676633,45,35
11970,-3074135719949907612,143,124
11971,-155401259688137385,37,72
11972,5734138041350067819,6,11
11973,-5495463767468082592,12,16
11974,3130442093410097005,27,49
11975,1796675612224038260,23,20
11976,-4011890765656357481,66,72
11977,-8591250663544074498,12,16
11978,3222472006650143624,42,38
11979,-1306682958107595568,12,13
11980,-523978347000657320,41,42
